,Unnamed: 0,title,artist,lyric,genre
61,15,니 생각,둘라밤,"니 생각만 해 정말 징글징글징글해 정말 징글징글징글해
니 생각만 해 자꾸 싱글벙글벙글해 자꾸 싱글벙글벙글해
니 생각만 해 너무 지긋지긋지긋해 너무 지긋지긋지긋해
니 생각만 해 정말 징글징글징글해 정말 징글징글징글해

니 생각만 해 정말 징글징글징글해 정말 징글징글징글해
니 생각만 해 자꾸 싱글벙글벙글해 자꾸 싱글벙글벙글해
니 생각만 해 너무 지긋지긋지긋해 너무 지긋지긋지긋해
니 생각만 해 정말 징글징글징글해 정말 징글징글징글해

한참 밤이 깊은데
니 생각이 났네
니 생각이 날 때
난 바보가 됐네

한참 밤이 깊은데
니 생각이 났네
어떻게 할 수가 없네
니 생각이 날 때


니 생각만 해 정말 징글징글징글해 정말 징글징글징글해
니 생각만 해 자꾸 싱글벙글벙글해 자꾸 싱글벙글벙글해
니 생각만 해 너무 지긋지긋지긋해 너무 지긋지긋지긋해
니 생각만 해 정말 징글징글징글해 정말 징글징글징글해


정말 징글징글징글해 정말 징글징글징글해
정말 징글징글징글해 정말 징글징글징글해
정말 징글징글징글해 정말 징글징글징글해
정말 징글징글징글해 정말 징글징글징글해",rock
62,16,It's our day,유용민,"세상 속의 많은 상처가
다시 나를 일으키게 해
넘어져도 나 달려가야 해
먹구름이 숨겼던 찬란한 태양의 빛처럼
하늘이 웃는 날 다시 널 밝게 비출게
그 순간이 올 때까지 기다려줄래

Cause, someday we must be on fire
I wish 미친 듯 나아가
Life is beautiful
Make it better now
Don't fail 부딪혀 깨져도
This way 후회 따윈 없어
Life is beautiful
I have no doubt we're gonna shine
It's our day

버텨 왔던 모든 날들이
다시 나를 움직이게 해
숨은 벅차도 달려가야 해 (I'll never fall down)
한순간에 참았던 눈물이 앞을 막아도
파랗게 웃던 널 기억해 견딜 수 있어
그 순간이 올 때까지 지켜봐 줘

Cause, someday we must be on fire
I wish 미친 듯 나아가
Life is beautiful
Make it better now
Don't fail 부딪혀 깨져도
This way 후회 따윈 없어
Life is beautiful
I have no doubt we're gonna shine
It's our day

We're gonna shine
모든 게 무너져 쓰러져도
너에게 소리쳐 I’ll be by your side
어떤 순간에 있어도 난 너와 함께

Cause, someday we must be on fire
I wish 미친 듯 나아가
Life is beautiful
Make it better now
Don't fail 부딪혀 깨져도
This way 후회 따윈 없어
Life is beautiful
I have no doubt we're gonna shine
It's our day",rock
63,17,Don't You Wanna,yooji (유지),"I’ve been through enough waterfalls
Been stuck in reality
No drama will unfold the cause

So I call on my friends just to ignore the pain
Swallow all the pills to beat the enemies
I look into the mirror with a stranger's smile
Wishing you were here by my side

Don't you wanna be my remedy
I'll follow you like a fanatic babe
Don't you wanna be my melody
I'll sing it like I've never sung before

I’ve been through enough waterfalls
Been stuck in reality
No, I don’t want any alcohol

Don't you wanna be my remedy
I'll follow you like a fanatic babe
Don't you wanna be my melody
I'll sing it like I've never sung before

(I wanna know you
Will you let me in baby)

Don't you wanna be my remedy
I'll follow you like a fanatic babe
Don't you wanna be my melody
I'll sing it like I've never sung before",rock
64,18,핫하 (HOT HA),유니버스,"봄날의 꽃들이
눈처럼 내려와
하늘 가득히
니 맘을 가진 듯
달콤한 바람이
나에게 불어와

따사로운 햇살 아래서 나의
봄처럼 다가온 너를
라랄라 라라~
라라~라
라랄라 라라~
달콤해에~

달려가 더 조금 더 달려가
널 만나는 길 위에 꽃잎들이
하나 둘씩 하나둘씩 떨어지일 때
난달콤해~

반짝이는 별들처럼
하얗게 빛나는
꽃들이 다가와
너에게 갈수 있게


하늘의 별들이
꽃처럼 내려와
달빛을 타고
내 맘을 아는 듯
시원한 바람이
스치듯 불어와

다정하게 달빛 품으로 우리
봄처럼 물들어 가는 하루
라랄라 라라~
라라~라
라랄라 라라~
달콤해에~

달려가 더 조금 더 달려가
널 만나는 길 위에 별빛들이
하나 둘씩 하니둘씩 반짝일 때
난 달콤해~


영화 속의 풍경처럼
봄처럼 살아가
꽃들도 별들도
날리는 꽃잎처럼


라랄라 라라~
라라~라
라랄라 라라
라라 라라",rock
65,19,아이어른,재연,"이곳에 처음 발디딘 후로
키는 이만치 컸는데
굽어진 등허리엔 거대한 먼지들이 쌓여가
발걸음을 멈추게 해

바람에 한껏 휘청이다가
그마저 다 날아가버리면

아 무엇 하나 자라지 못했던
야위어진 팔다리에 몸을 맡겨
꼭 바랬던 저 먼 세상까지
나아갈 수 있을까

세상은 이렇게 커다란데
하물며 내 좁은 발걸음으로는
커다랗게 보인 언덕이 두려워
몸을 짓누르는 듯해

바람에 멍든 상처가
언제쯤이면 아프지 않을까

아 무엇 하나 자라지 못했던
야위어진 팔다리에 몸을 맡겨
꼭 바랬던 저 먼 세상까지
나아갈 수 있을까

잦은 생채기는 이제 괜찮아
아무렇지 않게 한 발자국만 더
앞으로 간거야

바람을 타고 언덕을 넘어서
야위어진 팔다리로 기어가더라도
온 힘을 다한다면 반드시
저 태양이 보일거야

두 번 다시 외면하지 않아",rock
66,20,외쳐,쓰는 정원,"hey 넌 말해
뭐든지 할 수 있다고 넌 결국 해낸다고
hey 또 말해
내가 거기서 봤어 넌 그대로 나가
가끔 고개를 숙인다 해도
문득 불안이 말을 건네도
쨌든 결국엔 해낸 나니까
외쳐 세상에 나를 소리쳐
외쳐 우에오
외쳐 우린 또 해내잖아 우에에에에
외쳐 한 번 더
조금 더 신나게 우릴 더 빛나게
외쳐 우워어어어어
hey 난 말해
뭐든지 할 수 있어 더 떠들어 말해
hey 또 말해
나를 막을 건 없어 on my way
떠오른 것들을 뱉어
떠보는 쟤네는 냅둬
난 또 해내 버렸네 또
날 찾아 따르는 내 돈
그래서 계속해 오늘도 행복해
everyday, evreything’s gon’ be okay
외쳐 세상에 나를 소리쳐
외쳐 우에오
외쳐 우린 또 해내잖아 우에에에에
외쳐 한 번 더
조금 더 신나게 우릴 더 빛나게
외쳐 우워어어어어
everything’s alright
everything’s alright
날 믿고 다시 한번 더
외쳐 세상에 나를
외쳐 우에오
외쳐 우린 또 해내잖아 우에에에에
외쳐 한 번 더
조금 더 신나게 우릴 더 빛나게
외쳐 우워어어어어",rock
67,21,척,ANYO,"이 좁은 곳에 많이도
발 디딜 틈 하나 없네
걘 누구 동생 얜 누구 형
서로 다 친구인가 봬

빛 좋은 껍데기들 속
또 나만 별 볼 일 없나
하나 둘 살펴보니
다들 가짜 웃음만 짓네

그런 거 난 몰라
할 말이야 많지만
나는 아무 말도
그 다음엔 또 뭘까
너 말곤 다 알지만
그만 그만

묻고 싶은 게 하나 있어
그래서 네가 누군데
내 말이 그리 어려운 건지
뭔 말이 많아 이렇게

네 친구라던 그 사람
안중에는 네가 없던데
불안한 눈동자를 봐
그건 좀 불쌍한 듯해

그런 거 난 몰라
할 말이야 많지만
나는 아무 말도
그 다음엔 또 뭘까
너 말곤 다 알지만
그만 그만

모든 게 다 연기고
너마저 널 속이면
언젠가 아무도 널
믿지 못하게 될 거야
한 번이라도 좋아
그저 네 모습 그대로
널 바라볼래

그딴 거 난 몰라
할 말이야 많지만
더는 아무 말도
그 다음은 또 뭘까
너 말곤 다 알지만
그만 그만",rock
68,22,Chemical Paradise,메써드,"looking at what you want
listening to what you want
Do you believe that what you see is the truth

You don’t speak about what you feel
The freedom of choice does not exist for you

the under my skin just blood and downfall
search for the fear and let yourself awake

feel! the to say
Before it will all fade to black
Things were just never the same
it was not forever remain
because the visible things
not forever

feeling at what you want
touching what you want
Do you believe that what you hear is the truth

The truth cannot be identified with insensitive tears
The freedom of choice only exists within boundaries anyways

feel! the to say
Before it will all fade to black
Things were just never the same
it was not forever remain
because the visible things
not forever

the under my skin just blood and downfall
search for the fear and let yourself awake

Is still under my skin and downfall
search for the fear and let yourself awake",rock
69,23,ex nihilo (with 허가람),gaw.i,"가늠할 수 없는 광활한 저 별들 속
영원에서 시간으로 이어진 그늘을 찾았네
오래된 밤이 빛에 적발된 순간 난 알았네

Ad infinitum
Parvum Momentum
내 안에 감춰진 비밀이 풀렸네

이젠 내가 죽고
그가 다스리리
모두 이루리라

나는 자유하네, 영원한 그 품에
Love
죽음을 깨우는 사랑

(Let there be light)
귓가를 탐험하는 거대한 침묵이여,
(Let there be light)
죽음을 잇는 삶을 읊어 주소서

(Let there be light)
귓가를 탐험하는 거대한 침묵이여,
(Let there be light)
죽음을 잇는 삶을 읊어 주소서

(Let there be light)
귓가를 탐험하는 거대한 침묵이여,
(Let there be light)
죽음을 잇는 삶을 읊어 주소서

(Let there be light)
영혼을 밝혀주는 거대한 광명이여,
(Let there be light)
죽음을 이긴 삶을 보게 하소서

다시 오시리라, 영원한 그 나라
Love",rock
70,24,나의 유일한,연후,"문득 올려다본 너의 모습
편하게 쉬고 있어
기억 속 어딘가에 우리들은
변한게 하나 없어

꼭 데리러 와줘
기다리고 있어줘
그리운 소식과 함께 갈게

넌 나의 유일한 아쉬움이야
가장 그리운 잔잔함이야
매일 영원한 첫 생각이야

언젠가 어디선가
모두 하나의 언어로 말할 때
그땐 말해줄게

보고싶을 땐 늘 이렇게
눈을 감았다 뜨고

시야가 흐릿해질 때쯤엔
너에게 말해

그렇게 와 줘
기다리고 있어줘
못다한 얘기들
지나간 시간들 마음들 모두 데려갈게

넌 나의 유일한 아쉬움이야
가장 그리운 잔잔함이야
매일 영원한 첫 생각이야

언젠가 어디선가
모두 하나의 언어로 말할 때
그땐 말해줄게

어떤 기억은 향기를 남겨
꺼내봐야 하는 사진보다
어느새 내게 찾아오는

아마 넌 그런 기억이야
언제든 떠올릴게
지금 옆에 있는 것처럼

넌 나의 유일한 아쉬움이야
가장 그리운 잔잔함이야
매일 영원한 첫 생각이야

언젠가 어디선가
모두 하나의 언어로 말할 때
그땐 말해줄게",rock
71,25,우리 다시 (feat. 0do),눈뜨면 오후,"우리 다시 만나면
그때 사랑할까
우리 다시 만나면
그때 다시 사랑하자
난 아직도 너란 게
익숙하지 않아서
스쳐가던 그 작은 인사도
영원할 거 같아
사진 속에 웃고 있는 우리 모습이
지금과는 다른 곳에 있는 것 같아
우리 다시 만나게 된다면
그때도 다시 사랑할 수 있을까
우리 다시 만나게 된다면
그때도 사랑이라 부를 수 있을까
추억 속에 웃고 있는 우리 모습이
지금과는 다른 곳에 있는 것 같아
우리 다시 만나게 된다면
그때도 다시 사랑할 수 있을까
우리 다시 만나게 된다면
그때도 사랑이라 부를 수 있을까
우리가 함께 춤을 추며
하늘에 구름을 그리던 날
이 돌아오면
아직도 전부 알 수 없는 마음이지만
같이 품어 가자
우리 다시 만나게 된다면
그때도 다시 사랑할 수 있을까
우리 다시 만나게 된다면
그때는 서로를 사랑이라 부르자",rock
72,26,썬더 (Thunder),잭나이프 (Jack Knife),"HA!!

어둡고 머나먼 밤하늘
한줄기 밝은 빛을 그려
그 빛을 따라 음악소리 들려오면
그 땐 이미 늦어버렸어

휘몰아치는 적막속

thunder!!
thunder!!
thunder!!
thunder!!

어둡고 머나먼 밤하늘
그 어둠속에 스며들어
시선의 끝은 밝은 빛을 따라가봐
그땐 이미 늦어버렸어

반짝거리는 어둠속

thunder!!
thunder!!
thunder!!
thunder!!

thunder!!
thunder!!
thunder!!
thunder!!",rock
73,27,인형놀이,스스로 빛나는 달,"아주아주 높은 곳에 사는 공주와
가장 밑바닥에 사는 소년은
어딘지 모르게 닮았지
외로운데 외로움 모른다는 면에서

아무리 뛰어봐도 천장에
박기만 한다는 걸 깨달은 바퀴벌레처럼
이젠 천장이 열리더라도 나갈 수 없겠지
시도조차도 못 해본 채로

밖에 아이들 소리가 들리면
창가에서 웃음소리를 흉내 내며
배운 적 없는 적막을 깨트리려
나도 몰래 인형놀일했지 oh

아주아주 높은 곳에 사는 공주와
가장 밑바닥에 사는 소년은
어딘지 모르게 닮았지
외로운데 외로움 모른다는 면에서

아무리 기다려도 당신에
맘엔 나의 공간이 없다는 걸 알게 됐던 건
꽤 오래전이지만 아직도 발걸음 소리에
놀라 여길 올 단 한 사람

식은 음식이 익숙한 열한 살
불리지 않는 내 이름이 불쌍해서
허공에 작게 소리내 불러 보지
누구라도 듣길 바라면서 oh

아주아주 높은 곳에 사는 공주와
가장 밑바닥에 사는 소년은
어딘지 모르게 닮았지
외로운데 외로움 모른다는 면에서

누구도 있는지 모른단 점에서
이따금 손가락 까딱하는 것에서
살아있는 걸 확인한단 면에서

내 존재의 의미를
내 존재의 이유를
근데 사실 그딴 건 없을까 봐 없을까 봐

내 존재의 의미를
내 존재의 이유를
근데 애초에 그따위 건 없을까 봐 없을까 봐",rock
74,28,불꽃의 강,유원지,"그댄 지금 무엇을 위해 사는가
나의 꿈을 위해


그대는 더 무엇을 원하는가
더 커다란 것


그댄 지금 무엇이 두려운가
알 수 없는 미래


그대는 어디로 가고 있는가
날 이끄는 곳


터질듯이 숨쉬는 욕망이여

주저하지 말고 타오르기를

사라지는거야


두려움은 희망으로

사라지는거야

불꽃같은 믿음으로

사라지는거야


그대 나와 함께 떠나 가겠는가


그대와 영원까지 함께하리

오 함께하리


찬란하게 빛나는 강물위에
알 수도 없는 모든 두려움은
사라지는거야


너의 피는 나를 위해
사라지는거야

너의 꿈도 나를 위해
사라지는거야



모두의 희망과 고통으로

넘쳐버린 더러운 강물위에

영원히 고요히

영혼조차 사라지길원해


두려움은 희망으로
사라지는거야

불꽃같은 믿음으로
사라지는거야

너의 피는 나를 위해
사라지는거야

너의 꿈도 나를 위해
사라지는거야",rock
75,29,Midnight Ride,Kiera(키에라),"Speed down the runway
Kinda worried if I could make it on time
Plane's bound to your way
Find a sideway to get me right on the spot

Time flies so slowly
I've ran out of patience
In case you're lonely
Let me see what I can do with it
Just give me a shot

So let me see you at the midnight midnight
You already get me through this whole night all night
So baby see you at the midnight midnight
It doesn't have to be the whole night all night
woo woo woo woo woo
Keep it tight Hold me right
Give me a minute to ride baby
woo woo woo woo woo
See you at the midnight midnight

You've missed, mislocated
No worries, we have enough time to share
Clock's ticking now we're in the same zone
10 minutes, the countdown begins


See you at the midnight midnight
You already get me through this whole night all night
So baby see you at the midnight midnight
It doesn't have to be the whole night all night
woo woo woo woo woo
Keep it tight Hold me right
Give me a minute to ride baby
woo woo woo woo woo
See you at the midnight midnight

Midnight Midnight
Ride til the dawn
Midnight Midnight
You get me right
Midnight Midnight
Meet you under moonlight moonlight

Monday to Sunday
I'll spare you all my time (all my time)
Hope you can be there
So see you at the midnight midnight (ride)
woo woo woo woo woo
Keep it tight Hold me right
Give me a minute to ride baby
woo woo woo woo woo
See you at the midnight midnight",rock
76,30,COME ALIVE!,PATZ,"Easy now!
Anywhere, fly as high as you want
I want to take you
Wait a minute
I’m gonna get all this ready
I like that
Before night comes and day falls
natural mind, humanism, a merry tippler
I also want to blend in here, alongside you
I feel it now
We are buoyed up
Let's roam around with a joyful heart
Keep it light
Keep the dream alive in our youth
keep it light
Get down to the beat and let loose on the dance floor!
keep it light
Keep the dream alive in our youth
keep it light
Get down to the beat and let loose on the dance floor!
Look around!
I hope you like this place here around
Stop looking at phone
Eyes on road
You can see a lot of things
I like that delightful atmosphere
Emotions, pretenses, they are the things I know
In my mind, I'm trying not to be like that no more.
I feel it now
We are buoyed up
Let's roam around with a joyful heart
Keep it light
Keep the dream alive in our youth
keep it light
Get down to the beat and let loose on the dance floor!
keep it light
Keep the dream alive in our youth
keep it light
Get down to the beat and let loose on the dance floor!",rock
77,31,참 많이 사랑했었다,연규성,"차가운 바람이 지나간 거리
지나는 사람들 가벼운 옷차림
이때쯤이면 문득 생각나
아련하게 보고싶은 너의 그 얼굴

혹시 마주칠까 하는 마음에
함께 했던 그곳 그길에 멈춰 서
나도모르게 자꾸 그리워
바람 불면 불어올까 너의 그 향기

하늘을 올려보고 가만히 눈을 감아
시간을 그때로 되돌려봐

그리워 지는건
매일 밤 뜨는 별처럼 이젠 일상이 되고
그렇게 눈물나게 아파도
좋았던 일들만 생각나

혹시 마주칠까 하는 마음에
함께 했던 그곳 그길에 멈춰 서
나도모르게 자꾸 그리워
바람 불면 불어올까 너의 그 향기

함께 걷던 이길과 아름답던 날들은
아직도 내 마음엔 그대로인데

그리워 지는건
매일 밤 뜨는 별처럼 이젠 일상이 되고
그렇게 눈물나게 아파도
좋았던 일들만 생각나

우리가 사랑한 작은 일상 모든걸
잊을 순 없을 것 같아
영원한 기억으로 남은 너
그때 널 참 많이 사랑했었다",rock
78,32,나 어때,조문근,"어떡해
널 좋아하나봐
너만보면 자꾸만 숨이 가빠와
이상해
넌 똑같은데 나만 어색해
눈만 마주쳐도 두근대
살짝 간지런 기분 좋은 낯선 설렘에
자꾸만 웃게 돼 널 자꾸 보게 돼
어제와 같은 오늘인데 문득 신기해
하루가 이리 짧았나
조심스레 네게 다가가 말해볼까
이런 날 어떻게 생각해
want you're love
넌 나 어때
show you're love
기다릴게
what you feel
어쩐지 몹시 궁금해
네 맘에 들어가고파
살짝 간지런 기분 좋은 낯선 설렘에
자꾸만 웃게 돼 널 자꾸 보게 돼
어제와 같은 오늘인데 문득 신기해
하루가 이리 짧았나
조심스레 네게 다가가 말해볼까
이런 날 어떻게 생각해
want you're love
넌 나 어때
show you're love
기다릴게
what you feel
어쩐지 몹시 궁금해
네 맘에 들어가고파
want you're love
넌 나 어때
show you're love
기다릴게
what you feel
어쩐지 몹시 궁금해
네 맘에 들어가고파
want you're love 넌 나 어때
show you're love
기다릴게
what you feel
어쩐지 몹시 궁금해
네 맘에 들어가고파
네 맘에 들어가고파
네 맘에 들어가고파",rock
79,33,Dream In The Other Way,New Link,"Someone makes you don't mind something that you wish you could find
Someone doesn't get it right, everything inside of your mind
I know that you want to get away from what they've made
And you know that your dream won’t fade away

Believe in yourself
Don't try to be what they want to be
Don’t give up on your dream for what they say

Light is passing by my dream like a star
And you said, ""That feeling will never be in my heart""
But I can feel something shining inside of your mind like me
Yeah, we just dream in the other way

You cry 'cause you don't know what you like
You might feel some pain in your eyes
Then I see your teardrops caring for your heart of gold
So try to be cool, tomorrow never knows

Release all your fear
You’re gonna be part of the dream revolution
And lit by everything in your own way

Light is passing by my dream like a star
And you said, ""That feeling will never be in my heart""
But I can feel something shining inside of your mind like me
Yeah, we just dream in the other way

Light is passing by my dream like a star
And you said, ""That feeling will never be in my heart""
But I can feel something shining inside of your mind like me
Yeah, we just dream in the other way
Dream in the other way",rock
80,34,점점(. .),재익 (Jake),"점점 멀어져 떠나 나를 가지 마
점점 멀어져 가 우리의 마지막이
점점 멀어져 가기만 더 하지만
됐어 됐어
점점 멀어져 멀리 떠나가지만
점점 멀어져 떠나 나를 가지 마
점점 멀어져 뻔한 너의 마지막
됐어 됐어

점점 멀어져 가 여기서
덤덤해지기만을 바래줘
이 노래 안에서 너를 보냈어
서로 멀어지는 게 행복하대서
벌써 몇 날이 다 지나고
천천히 너를 지워보려고
깜깜해지는 밤이 오면
우릴 위해서 다시 죽겠어

점점 멀어져 떠나 나를 가지 마
점점 멀어져 가 우리의 마지막이
점점 멀어져 가기만 더 하지만
됐어 됐어
점점 멀어져 멀리 떠나가지만
점점 멀어져 떠나 나를 가지 마
점점 멀어져 뻔한 너의 마지막
됐어 됐어


널 잃은 난 다시 우리가 아니지
지나간 시간아 울지마 honey
우리가 우리였으면 해 다시
어쩌면 정말로 원했어 god이
처음 부터 끝까지 같다면 마치
하나로 이어진 작은 실 같이
우리가 우리였으면 해 다시
어쩌면 정말로 원했어 god이

점점 멀어져 떠나 나를 가지 마
점점 멀어져 가 우리의 마지막이
점점 멀어져 가기만 더 하지만
됐어 됐어
점점 멀어져 멀리 떠나가지만
점점 멀어져 떠나 나를 가지 마
점점 멀어져 뻔한 너의 마지막
됐어 됐어


우리 마지막이라 하지 마
i won't let you go
나의 외침도 너와 내 처음도
지금과 같아
i won't let you go
i won't let you go",rock
81,35,연애멸망 보고서,마스,"처음엔 우리도 다른 연인들과 비슷했어
서로 아껴주고 배려하고 한편의 영화처럼
하지만 오래 가진 못했어
무관심만 남게 됐고
더 이상 설렘이 없어 (이런 젠장할!)

난 더 이상 안될 것 같아
난 더 이상 희망이 없어
처음 그 마음은 다 사라졌나 봐

난 더 이상 힘들 것 같아
난 이제 어떡하나
망해버렸어 빌어먹을 내 연애 멸망 보고서

연극은 언젠가 끝나는 것처럼 (우리 사랑도)
조명이 꺼지고 마음도 텅 비어 버렸어

난 더 이상 안될 것 같아
난 더 이상 희망이 없어
처음엔 우리도 행복했었지만

난 더 이상 힘들 것 같아
난 이제 어떡하나
망해버렸어 빌어먹을 내 연애 멸망 보고서

우릴 되돌리기엔 너무 늦어버렸어
이번 생에 내 연애는 다 망한 것 같아

난 더 이상 안될 것 같아
난 더 이상 희망이 없어
처음 그 마음은 다 사라졌나 봐

난 더 이상 힘들 것 같아
나 다시 돌아갈래
망해버렸어 빌어먹을 내 연애 멸망 보고서",rock
82,36,춘향연가_광한루,zipfe,"광한루,
여기서 만났어요.
지금도 나는 여기 있어요.
나는 사랑하고 있는걸요.
이제는 우거진 숲에 들어도
무섭지 않아요.
햇살이 안 드는 어둔 곳이
오히려 정다워요.
풀잎에 손이 스치면
슬며시 허리께가 부끄럽기도 해요.

나는 사랑하고 있는걸요.
나는 여기 앉아 있어요,
그이는 저만치 서서 있어요.
지금도 나는 놀라워요.
그이는 나를 언제나 놀랍게 해요.
흰 돌 위 쓸리는 물에,
목욕하고 앉은 제비.
사람을 보고, 그 놀란 제비.
그것이 그이 앞의 나에요.

내 입술은 반쯤 열려 있어요.
물에 젖어서
반쯤 흔들리는 연꽃이에요.
나는 사랑하고 있는걸요.

보세요,
나는 이렇게 앉아 있는데,
저만치 서서 있는 그이.
육분당혜 신은 발은
극상세목 겹보선.
남갑사 대님에 영초단 허리띠.
가슴엔 도포 받친 흑사띠.
보세요,
세백저 상침바지.
모초단 도리낭 당팔사 중치막.
육사단 겹배자의 밀화단추.
곱게 빗어 밀기름에 잠재운 머리,
맵시 있는 궁초댕기.

내 입술은 반쯤 열려 있어요.
물에 젖어서
반쯤 흔들리는 연꽃이에요.
나는 사랑하고 있는걸요.

보세요,
선풍 어린 그 얼굴.
보세요,
무어라고요, 안 보인다고요.
저만치 서서 있는데 아무도 없다고요.
나는 앉아 있는데,
그래요,
나는 이곳에 앉아 있어요.
무어라고요, 무어라고요.
아무도 아무 것도, 보이지 않는다고요.
나는 앉아 있는데,

내 입술은 반쯤 열려 있어요.
물에 젖어서
반쯤 흔들리는 연꽃이에요.
나는 사랑하고 있는걸요.

그래요,
나는 이곳에 앉아 있는데.
나는 칼을 쓰고 앉아 있다고요.
칼을 쓰고, 칼을 쓰고, 칼을 쓰고.
저만치 있는 것은
목 매달아 죽은 귀신.

이곳은 광한루가 아니라고요.
지금은 궂은 비 퍼붓는
깊은 밤의 삼경이라고요.
저것은 난장 맞아 죽은 귀신,
저것은 형장 맞아 죽은 귀신이라고요.",rock
83,37,무지개,고고학 (Gogohawk),"어두운 옷을 걸치고
똑같은 거울속 모습
지루하기 짝이없어

우연히 바라본 하늘
선명한 색들이 모여
발걸음 멈추게해
오늘같은 날이면

너를 생각해
너를 생각해
너를 생각해
하루 종일
너를 생각해

온종일 비를 맞으면
다시 널 볼 수 있을까
하늘을 바라 보며

때로는 두팔을 벌려
어두운 옷을 벗고서
온종일 비를 기다려
그때 같은 날이면

너를 생각해
너를 생각해
너를 생각해
하염 없이
너를 생각해

너를 생각해
너를 생각해
너를 생각해
아무렇지 않게 난 너를 생각해
너를 생각해
하루종일
너를 생각해",rock
84,38,별이 빛나는 이유,Synthprint (신스프린트),"바람에 지나간 뜨거운 날이
옅게 흩날린 눈동자를 가슴에 남기고
떠나가듯이 지나쳐간 긴 추억들을
다시 기억이라고 이름 바꾼다 해도

계절이 바뀌는 사이
그 틈의 오후 조금 모호한 날에
먼 훗날의 너를 떠올려
그것은 마치 지나간 노래 같아

고갤 들어 시선을 멀리 돌리고
안도한 듯 웃음 지으면 또다시
너는 내 과거를 타고 미래로 날아가네
거점을 걸쳐서 더 연결돼가는 불빛

바람에 실려가는 너와의 날들이
옅게 흩날려갈 작은 빛들만 남기고
아 지워지네
떠나가듯 바래질 추억들이
남아있으니 나 아직 눈뜰 수 있어
그래도 계속 간직하고 싶은 것은
선명한 네 기억

우중충한 겨울 정오가
드리워주는 편안함을 보고 있어
나는 계속 이렇게 지내
무언갈 흘려보내는 사람처럼

헤어지고 누구와 이별을 해서
그냥 이렇게 있는 건 아닌데
그래 누가 보면 오해할 수는 있겠네
그래도 난
가끔 네가 생각나
가끔씩 고개를 숙여
가끔씩은 아무 말도 안 해
눈을 감고

이 기억이 날 계속 데려간다면
함께 바란 미래 하지만 다른 길로
이끌어주었음 해
날 버리고 너는 또
다른 꿈을 꿀 수 있도록

난 널 잊을 수 없어
영월이 반복돼도 잊을 수 없어
시작의 9월, 연결의 도월, 기점의 끝 3월
기억을 잇는 차원처럼

바람에 머물렀던 선명한 그날들이
너와 지내온 과거의 빛
기억 속 그 별들이
날 지나가고 내가 너를 잊지 못했던 건
네 시간이 날 비추고 있어서였을까
별이 계속 빛나고 있는 이유는
그래서인 걸까",rock
85,39,bae,곽태풍,"When you smile, I feel love
When you're sad I sad all day
when you're feel down, then I'll pray to make you feel high for you

I sometimes remember what you told me with your smile
If we get married, we're gonna lie down all day .. like a sloth?
but I like that.. because it you

I'll stay be by your side
so baby don't cry
I'm always in your heart, and you also in my heart ..

I'll stay be by your side
so baby don't cry
Baby , I'm always in your heart

You blamed me one day for having an affair your friend in a dream
I Said ""Daling, it's just a nightmare..So..That means, it's not me""
No, baby I'm sorry. Don't you worry about it, because

I'll stay be by your side
so baby don't cry
I'm always in your heart, and you also in my heart ..

I'll stay be by your side
so baby don't cry
Baby , I'm always in your heart",rock
86,40,길었던 이별이 지나갔소,중식이,"향수처럼 마음은 날아가불고
이제 난 암시렁토 않어
식어버린 감정은 온기가 없소
추억은 이토록 차갑소

기억은 그대로인데 감각이 없소
이 속이 텅 비어버렸어
그걸 공허함이라고 합디다
나는 허무함이라고 하겠소
추억은 이토록 차갑소

사랑했던 마음만 좋아했던 마음만
그것만 기억해 주세요
행복했던 추억만 아름답던 모습만
그것만 그것만

향수처럼 마음은 날아가불고
이제 난 암시렁토 않어
식어버린 감정은 온기가 없소
추억은 이토록 차갑소

기억은 그대로인데 감각이 없소
이 속이 텅 비어버렸어
그걸 공허함이라고 합디다
나는 허무함이라고 하겠소
추억은 이토록 차갑소

사랑했던 마음만 좋아했던 마음만
그것만 기억해 주세요
행복했던 추억만 아름답던 모습만
그것만 그것만

내게도 낭만이란 게 있기는 있었소
마음이 따뜻했던 그때 참 좋았소
천천히 식어가던 길었던 이별이 지나갔소
추억은 이토록 차갑소

사랑했던 마음만 좋아했던 마음만
그것만 기억해 주세요
행복했던 추억만 아름답던 모습만
그것만 그것만

향수처럼 마음은 날아가불고
이제 난 암시렁토 않어
식어버린 감정은 온기가 없소
추억은 이토록 차갑소",rock
